Merchant_ID,Merchant,store_id,store_name,store_type,city,area,supplier
319071,京东到家-鲜丰水果,11767317,福州鲜丰水果-融汇江山店,全国连锁,福州,鼓楼区,达达多
319071,京东到家-鲜丰水果,11767303,福州鲜丰水果-通湖店,全国连锁,福州,鼓楼区,达达多
318345,博爱医药,11714437,博爱医药-古田店|24小时营业,普通商家,福州,鼓楼区,达达多
318067,康佰家,11732261,康佰家大药房鼓楼西门店,本地连锁,福州,鼓楼区,达达多
299661,全国Flowerplus,11774662,flowerplus花加（福州店）,普通商家,福州,鼓楼区,达达多
307975,六意,11730273,六意生鲜-旗山正祥店,普通商家,福州,闽侯县,达达多
325059,国民水果,11792113,国民水果-金域华府,本地连锁,厦门,集美区,适中
313793,夏商民兴超市,11684697,夏商民兴超市-滨水店,普通商家,厦门,集美区,适中
327987,奈斯烘焙蛋糕,11783962,奈斯烘焙蛋糕-厦门店,普通商家,厦门,湖里区,达达多
325059,国民水果,11758811,国民水果-祥店店,本地连锁,厦门,湖里区,达达多
328689,果立呈,11793487,果立呈厦大店,普通商家,厦门,思明区,适中
328326,宏仁堂大药房,11797059,厦门宏仁堂-汇文路分店,普通商家,厦门,思明区,适中
326670,厦门国大药房,11770667,福建国大药房厦门梧侣店,普通商家,厦门,思明区,适中
314957,祝强大药房,11690725,祝强大药房后滨路店,普通商家,厦门,思明区,适中
324606,麦当劳,11754637,天津麦当劳塘沽路得来速,普通商家,天津,塘沽区,适中
320406,京西菜市,11789521,京西菜市-高峰店,全国连锁,天津,北辰区,适中
316581,Mystore精品超市,11708366,MyStore精品超市  北辰店,本地连锁,天津,北辰区,适中
74603,幸福西饼,11793518,幸福西饼蛋糕-天津北辰店,本地连锁,天津,北辰区,适中
73416,永辉超市（天津）,10046827,永辉超市-双街店,普通商家,天津,北辰区,适中
321646,萝卜青菜,11740683,萝卜青菜-老菜道市场店,全国连锁,天津,河北区,适中
320886,四季鲜果蔬,11747985,四季鲜果蔬—宇纬路会员店,本地连锁,天津,河北区,适中
318262,天津海王星辰,11814183,海王星辰药房-增产道店,普通商家,天津,河北区,适中
318262,天津海王星辰,11812696,海王星辰药房-靖江桥店,普通商家,天津,河北区,适中
310365,海丰汇水产,11672651,海丰汇水产,普通商家,天津,河北区,适中
73883,天津津一堂,10049903,津一堂-新兴药店,普通商家,天津,和平区,适中
72866,咔汁鲜果,10036635,咔汁鲜果-西康路店,普通商家,天津,和平区,适中
301855,俺的农场连锁便利,11811886,俺的农场-广汇园菜市场,普通商家,天津,西青区,商家多
313517,旭润惠民大药房,11683020,旭润大药房-惠民店,普通商家,天津,河东区,商家多
312993,大桥道,11681212,大桥道总店,本地连锁,天津,河东区,商家多
75032,桶装水,10061774,恒聚源桶装水-河东大直沽店,普通商家,天津,河东区,商家多
318262,天津海王星辰,11712358,海王星辰药房-同善里店,普通商家,天津,河西区,适中
72299,瑞澄天津,10029935,瑞澄大药房-紫金山路店,本地连锁,天津,河西区,适中
324090,全时便利,11756393,天津全时便利（玉泉路店）,全国连锁,天津,南开区,适中
320811,农鲜生,11787013,农鲜生-林苑菜市场,本地连锁,天津,南开区,适中
306739,好药师总部（天津公司）,11803866,好药师-康灵大药房,普通商家,天津,南开区,适中
73883,天津津一堂,10050070,津一堂-黄河药店,普通商家,天津,南开区,适中
72968,乐乐鲜果,10061652,乐乐鲜果-天拖店,普通商家,天津,南开区,适中
74718,益家佳,11708919,1+家-南湖四期店,普通商家,成都,高新西区,适中
323872,京诚果园,11752555,京诚果园-紫荆店,普通商家,成都,高新区,适中
319071,京东到家-鲜丰水果,11771440,成都鲜丰水果-紫荆西路店,全国连锁,成都,高新区,适中
329840,屈臣氏,11803209,屈臣氏-CDSL益州国际店,本地连锁,成都,双流县,适中
328055,成都海王星辰,11785671,海王星辰药房华阳街道正北,普通商家,成都,双流县,适中
328019,优辉蔬菜,11784316,优辉蔬菜,普通商家,成都,双流县,适中
327518,华杏大药房,11813815,华杏大药房广都大道店,普通商家,成都,双流县,适中
328598,高济医药,11798911,瑞康大药房(培风路店),普通商家,成都,青羊区,适中
325527,果小仙,11765450,果小仙-中坝店,普通商家,成都,青羊区,适中
319521,全家便利店成都站,11781169,全家便利店-青龙街店,全国连锁,成都,青羊区,适中
299116,7-seven便利店,11683556,SendbooK送书,普通商家,成都,青羊区,适中
328055,成都海王星辰,11785664,海王星辰药房郫县郫筒镇北,普通商家,成都,郫县,适中
76366,菜妈妈,11682592,菜妈妈生鲜-郫都店,普通商家,成都,郫县,适中
72697,舞东风,10036638,舞东风-公园一号店,普通商家,成都,郫县,适中
316609,百果园,11794339,百果园-世茂城店,全国连锁,成都,新都区,适中
305219,全民汇,11705693,全民汇-大丰店,普通商家,成都,新都区,适中
72064,廖记棒棒鸡,11767896,廖记棒棒鸡-大丰皇花,普通商家,成都,新都区,适中
328643,兔蜜菜市,11818389,兔蜜菜市-舜和家园店,全国连锁,成都,成华区,适中
321646,萝卜青菜,11741443,萝卜青菜-新鲜菜市,全国连锁,成都,成华区,适中
321053,面包新语,11731656,面包新语-中粮鸿云悦街店,普通商家,成都,成华区,适中
83449,品香源食品,11638767,品香源炒坊-总店,普通商家,成都,成华区,适中
74718,益家佳,11708924,1+家-金双楠店,普通商家,成都,成华区,适中
327524,华安堂大药房,11780006,华安堂-花牌坊街药店,普通商家,成都,金牛区,适中
322694,聚势力合科技有限公司,11747856,小菜-九里堤店,普通商家,成都,金牛区,适中
316608,极生鲜,11770883,极·生鲜-平价菜市五块石店,本地连锁,成都,金牛区,适中
316215,一心堂大药房,11708251,一心堂-解放路店,本地连锁,成都,金牛区,适中
319566,汉堡王（全国）,11757201,汉堡王成都静康路店24156,普通商家,成都,锦江区,适中
319521,全家便利店成都站,11781176,全家便利店-锦兴路店,全国连锁,成都,锦江区,适中
72978,四川德仁堂,10046495,德仁堂-海昌路店,本地连锁,成都,锦江区,适中
72054,金忠冷鲜肉,11726474,金忠食品-芙蓉西路店,普通商家,成都,锦江区,适中
326679,麦的多,11770160,武侯区机投镇正街—麦的多,本地连锁,成都,武侯区,适中
323945,元祖（全国）,11752338,元祖蛋糕（新紫荆店）,本地连锁,成都,武侯区,适中
321546,好食汇餐厅,11810116,杨铭宇黄焖鸡（银泰城店）,普通商家,成都,武侯区,适中
321053,面包新语,11731643,面包新语-科华店,普通商家,成都,武侯区,适中
316233,绿地G-super,11733935,绿地G-Super来福士店,本地连锁,成都,武侯区,适中
308036,永辉超市（红标店）,11667874,永辉超市-双楠店,全国连锁,成都,武侯区,适中
295600,何师烧烤,11643196,何师烧烤-紫荆花尚店,普通商家,成都,武侯区,适中
328055,成都海王星辰,11785576,海王星辰药房长庆东路药店,普通商家,成都,龙泉驿区,达达多
318416,双手合食商贸,11742001,今达乐生鲜-龙泉国泉店,普通商家,成都,龙泉驿区,达达多
75317,蔬乡门递,11812025,蔬乡门递-金茶路店,本地连锁,成都,龙泉驿区,达达多
72978,四川德仁堂,10042034,德仁堂-高攀店,本地连锁,成都,龙泉驿区,达达多
325893,果缤纷,11765293,果缤纷（海伦春天店）,普通商家,长沙,长沙县,商家多
329128,爱必达,11797105,爱必达园艺-长沙店,普通商家,长沙,开福区,适中
328053,长沙海王星辰,11786417,海王星辰长沙香樟雅郡店,普通商家,长沙,开福区,适中
328053,长沙海王星辰,11786380,海王星辰长沙兰亭店,普通商家,长沙,天心区,商家多
325893,果缤纷,11765205,果缤纷（井湾子店）,普通商家,长沙,天心区,商家多
324130,步步高（全国）,11750632,步步高超市-金星路店,全国连锁,长沙,岳麓区,适中
316350,水果熟了（长沙）,11708124,水果熟了（金茂梅溪湖店）,本地连锁,长沙,岳麓区,适中
329840,屈臣氏,11802445,屈臣氏-CS通程商业广场店,本地连锁,长沙,雨花区,商家多
325950,千金大药房,11766319,千金大药房---赤岗冲店,本地连锁,长沙,雨花区,商家多
324130,步步高（全国）,11750608,步步高-王府店,全国连锁,长沙,雨花区,商家多
328053,长沙海王星辰,11786412,海王星辰长沙古曲店,普通商家,长沙,芙蓉区,适中
328053,长沙海王星辰,11786406,海王星辰长沙紫薇路店,普通商家,长沙,芙蓉区,适中
327904,花礼网,11783786,花礼鲜花-长沙店,普通商家,长沙,芙蓉区,适中
327196,有家便利店（长沙）,11772931,有家-火车站店,本地连锁,长沙,芙蓉区,适中
325760,名创优品,11807138,名创优品-长沙五一大道2店,全国连锁,长沙,芙蓉区,适中
315131,领沛鲜果,11772508,领沛鲜果(解放中路店),本地连锁,长沙,芙蓉区,适中
329736,金冠蛋糕,11805892,金冠蛋糕（重庆店）,普通商家,重庆,合川区,商家多
324248,稻家鲜,11811205,稻家鲜-李家沱生鲜店,普通商家,重庆,巴南区,达达多
323101,鲜厨,11746314,鲜厨-四公里店,本地连锁,重庆,南岸区,适中
320406,京西菜市,11738319,京西菜市-阳光生鲜店,全国连锁,重庆,南岸区,适中
311049,魏涛农产品经营部,11674401,有机蔬果坊,普通商家,重庆,南岸区,适中
74818,重庆果琳,11640503,果琳-南城大道店,本地连锁,重庆,南岸区,适中
329588,极生鲜,11806598,极生鲜-平价菜市石碾盘,普通商家,重庆,沙坪坝区,适中
318587,罗森,11791995,重庆罗森-重庆大学店,全国连锁,重庆,沙坪坝区,适中
317444,菜上皇,11774678,寻菜-天星桥鲜菜店,本地连锁,重庆,沙坪坝区,适中
316395,徐世佳,11698511,农家火锅超市,普通商家,重庆,沙坪坝区,适中
311754,花开好了,11712568,花开好了-重庆店,普通商家,重庆,渝中区,适中
72877,万和药房-重庆,11780766,万和药房-都市广场店,本地连锁,重庆,渝中区,适中
74603,幸福西饼,11789872,幸福西饼蛋糕-重庆永川店,本地连锁,重庆,永川区,商家多
74603,幸福西饼,11784351,幸福西饼蛋糕-重庆涪陵店,本地连锁,重庆,涪陵区,商家多
309318,北京玉霞喜婚庆鲜花,11765170,凤凰花开鲜花绿植一重庆店,普通商家,重庆,万州区,商家多
328276,蝶礼,11788475,京东便利店,普通商家,重庆,九龙坡区,商家多
321377,中百超市,11739293,中百超市龙腾店,普通商家,重庆,九龙坡区,商家多
315961,快乐伙伴,11754553,快乐伙伴（石桥铺店）,普通商家,重庆,九龙坡区,商家多
313560,鑫斛药房,11727327,鑫斛药庄西城大院店,本地连锁,重庆,九龙坡区,商家多
74840,重庆家佳超市,11679047,美家颂-科园四路店,普通商家,重庆,九龙坡区,商家多
324248,稻家鲜,11756373,稻家鲜-龙湖南苑生鲜店,普通商家,重庆,渝北区,商家多
318290,重庆一心堂大药房,11745465,一心堂-宝圣西路三店,本地连锁,重庆,渝北区,商家多
308036,永辉超市（红标店）,11667918,永辉重庆-龙头寺店,全国连锁,重庆,渝北区,商家多
325222,艾璐蛋糕,11762275,艾璐蛋糕（观音桥店）,普通商家,重庆,江北区,商家多
323651,渝果果,11756235,渝果果-建新东路店,本地连锁,重庆,江北区,商家多
319071,京东到家-鲜丰水果,11729058,重庆鲜丰水果-观府国际二店,全国连锁,重庆,江北区,商家多
319071,京东到家-鲜丰水果,11719558,重庆鲜丰水果-珠江太阳城店,全国连锁,重庆,江北区,商家多
317444,菜上皇,11793861,寻菜-茶园鲜菜店,本地连锁,重庆,江北区,商家多
316609,百果园,11789328,百果园（洋河二村店）,全国连锁,重庆,江北区,商家多
298885,菜农,11663397,菜农-华富四季生鲜店,本地连锁,深圳,龙华区,商家多
325760,名创优品,11783527,名创优品-保利悦都广场店,全国连锁,深圳,龙华新区,商家多
318267,深圳海王星辰,11711837,海王星辰药房-创客中心,全国连锁,深圳,龙华新区,商家多
325760,名创优品,11783560,名创优品-深圳形色城店,全国连锁,深圳,宝安区,适中
318267,深圳海王星辰,11711726,海王星辰药房-西乡码头,全国连锁,深圳,宝安区,适中
318267,深圳海王星辰,11711667,海王星辰药房-民乐万胜,全国连锁,深圳,宝安区,适中
318267,深圳海王星辰,11711638,海王星辰药房-新乐二,全国连锁,深圳,宝安区,适中
73119,广州大参林,11741403,大参林-深圳前进药店,本地连锁,深圳,宝安区,适中
330233,鹏源生活超市,11805814,鹏源生活超市,普通商家,深圳,龙岗区,适中
326765,尚希蛋糕,11770370,尚希蛋糕-深圳店,普通商家,深圳,龙岗区,适中
324514,福伴超市,11758292,福伴超市慢城店,普通商家,深圳,龙岗区,适中
323702,佳广友和医药大药房,11766928,友和医药（信义店）,普通商家,深圳,龙岗区,适中
316467,海王星辰健康药房,11700261,海王星辰-坂田万科城,普通商家,深圳,龙岗区,适中
298885,菜农,11671445,菜农-吉祥旗舰店,本地连锁,深圳,龙岗区,适中
74116,佳田蛋糕,11672498,佳田蛋糕-松柏天虹,普通商家,深圳,龙岗区,适中
327796,士多在线,11813983,财猫便利店,普通商家,深圳,南山区,适中
318468,来伊份（全国）,11754947,来伊份(西海湾花园店4926),普通商家,深圳,南山区,适中
318267,深圳海王星辰,11711584,海王星辰药房-华彩天城,全国连锁,深圳,南山区,适中
318206,7-Eleven（711便利店）,11738497,7-Eleven(桃园路-0710),全国连锁,深圳,南山区,适中
315292,民心大药房,11748764,民心大药房（麻雀岭分店）,普通商家,深圳,南山区,适中
315292,民心大药房,11692449,民心大药房（青春家园分店）,普通商家,深圳,南山区,适中
305339,叮当快药深圳,11660496,叮当快药(附近255药房),普通商家,深圳,南山区,适中
299366,美宜家便利店,11648790,美宜佳（海岸城店）,普通商家,深圳,南山区,适中
316609,百果园,11816044,百果园-深圳松泉山庄店,全国连锁,深圳,罗湖区,适中
316609,百果园,11792194,百果园（深圳洪湖二街店）,全国连锁,深圳,罗湖区,适中
75268,深圳永旺,11703901,永旺-东湖店,全国连锁,深圳,罗湖区,适中
328431,万宁,11812925,深圳深国投B,全国连锁,深圳,福田区,适中
327395,美多多生鲜,11775492,【菜一哥】—上沙店,普通商家,深圳,福田区,适中
320406,京西菜市,11791157,京西菜市-华强北店-可免邮,全国连锁,深圳,福田区,适中
318267,深圳海王星辰,11711804,海王星辰药房-华强万佳,全国连锁,深圳,福田区,适中
318267,深圳海王星辰,11711774,海王星辰药房-梅子路,全国连锁,深圳,福田区,适中
318267,深圳海王星辰,11711760,海王星辰药房-翰岭花园,全国连锁,深圳,福田区,适中
315765,零度眼镜,11694427,亚洲眼镜-29分店,普通商家,深圳,福田区,适中
314807,万泽大药房,11690057,万泽大药房(洪湖店),普通商家,深圳,福田区,适中
306050,魂思商贸,11661966,思春阁国际成人情趣馆-深圳,普通商家,深圳,福田区,适中
75336,永辉会员店,11704989,永辉生活-凯丰花园店,全国连锁,深圳,福田区,适中
325090,蕃薯藤,11767460,蕃薯藤（光大花园店）,本地连锁,广州,海珠区,商家多
324519,保健堂连锁大药房,11755215,保健堂大药房-珠江店,普通商家,广州,海珠区,商家多
317476,百佳,11709685,百佳超市（王朝广场店）,全国连锁,广州,海珠区,商家多
316609,百果园,11791572,百果园（广州水榕路）,全国连锁,广州,海珠区,商家多
316609,百果园,11791569,百果园（广州可逸豪苑店）,全国连锁,广州,海珠区,商家多
74308,洁霞,10056056,洁霞-晓港店,普通商家,广州,海珠区,商家多
328140,家乐福（全国）,11807901,家乐福—员村店,全国连锁,广州,天河区,适中
328049,广州市海王星辰,11784840,海王星辰广州兰亭店,普通商家,广州,天河区,适中
325090,蕃薯藤,11800213,蕃薯藤（海明店）,本地连锁,广州,天河区,适中
318206,7-Eleven（711便利店）,11737799,7-Eleven（侨怡苑-0118）,全国连锁,广州,天河区,适中
318206,7-Eleven（711便利店）,11737740,7-Eleven（高德二店-1050）,全国连锁,广州,天河区,适中
316609,百果园,11791506,百果园（广州龙口东路店）,全国连锁,广州,天河区,适中
314109,沁香阁鲜花蛋糕店,11686257,沁香阁鲜花蛋糕连锁店,普通商家,广州,天河区,适中
297336,全国亿家花卉,11644104,宜家花卉-广州店,普通商家,广州,天河区,适中
73857,北京|天津花七休,11641244, 花七休绿植生活馆—广州店,普通商家,广州,天河区,适中
73423,澳之星,10048298,澳之星-金燕店,本地连锁,广州,天河区,适中
73377,健民医药,10059074,健民医药-太阳广场店,普通商家,广州,天河区,适中
72191,广州老百姓大药房,10029753,老百姓大药房-石牌东店,全国连锁,广州,天河区,适中
320406,京西菜市,11738434,京西菜市-黄埔店,全国连锁,广州,黄埔区,适中
328049,广州市海王星辰,11784886,海王星辰广州德胜店,普通商家,广州,番禺区,适中
327875,宜蔬鲜,11785772,宜蔬鲜-富山生鲜店,普通商家,广州,番禺区,适中
319080,妙生鲜,11811535,妙生鲜-洛溪新城店,本地连锁,广州,番禺区,适中
316609,百果园,11791832,百果园（广州光明北路店）,全国连锁,广州,番禺区,适中
305340,叮当快药广州,11813864,叮当快药(广州市草堂路店),普通商家,广州,番禺区,适中
328431,万宁,11797563,万宁（广州佳润广场）,全国连锁,广州,白云区,商家多
325760,名创优品,11764164,名创优品-嘉裕太阳城广场店,全国连锁,广州,白云区,商家多
319901,五色蔬果,11764634,五色蔬果广州-金沙店,全国连锁,广州,白云区,商家多
319603,全家便利店广州站,11720778,全家便利店-乐嘉路店,全国连锁,广州,白云区,商家多
318425,一笑堂药房,11713373,一笑堂医药连锁（犀牛分店）,普通商家,广州,白云区,商家多
314940,菜公社,11767858,菜公社-紫来市场店,普通商家,广州,荔湾区,商家多
73119,广州大参林,11749995,大参林-广州荔湾路药店,本地连锁,广州,荔湾区,商家多
319603,全家便利店广州站,11720807,全家便利店-中山一路店,全国连锁,广州,越秀区,商家多
316609,百果园,11791793,百果园（广州大德路店）,全国连锁,广州,越秀区,商家多
316609,百果园,11791581,百果园（广州司马街店）,全国连锁,广州,越秀区,商家多
306991,诚食生鲜,11786449,诚食生鲜（茶园店）,普通商家,广州,花都区,适中
327389,万家水果,11775313,万家水果（北辰之光店）,普通商家,杭州,余杭区,适中
311589,生鲜极速送,11794981,生鲜极速送 北辰旗舰店,普通商家,杭州,余杭区,适中
319071,京东到家-鲜丰水果,11719352,杭州鲜丰水果-登云路店,全国连锁,杭州,拱墅区,适中
318268,杭州海王星辰,11712055,海王星辰药房-金华路店,普通商家,杭州,拱墅区,适中
318268,杭州海王星辰,11712035,海王星辰药房-丰登街店,普通商家,杭州,拱墅区,适中
304477,永辉超市（绿标店）,11672657,永辉超市-登云店,全国连锁,杭州,拱墅区,适中
297076,明康汇,11784197,明康汇生鲜-阳光郡店,本地连锁,杭州,拱墅区,适中
319071,京东到家-鲜丰水果,11719418,杭州鲜丰水果-迎春小区店,全国连锁,杭州,滨江区,适中
297076,明康汇,11717423,明康汇生鲜—仁苑店,本地连锁,杭州,滨江区,适中
297076,明康汇,11646345,明康汇生鲜-东方郡店,本地连锁,杭州,滨江区,适中
326373,十足,11815119,杭州十足拱秀路店Y,本地连锁,杭州,萧山区,适中
319071,京东到家-鲜丰水果,11719419,杭州阿K果园子-星光天地店,全国连锁,杭州,萧山区,适中
304477,永辉超市（绿标店）,11672638,永辉超市-萧山宝龙店,全国连锁,杭州,萧山区,适中
329840,屈臣氏,11802898,屈臣氏-HZ下沙云水物美店,本地连锁,杭州,江干区,适中
324123,全时便利店,11763527,全时便利店（新风路店）,全国连锁,杭州,江干区,适中
319071,京东到家-鲜丰水果,11719370,杭州鲜丰水果-观音塘店,全国连锁,杭州,江干区,适中
318268,杭州海王星辰,11712071,海王星辰药房-天阳九筑店,普通商家,杭州,江干区,适中
325760,名创优品,11809059,名创优品-杭州国大城市广场,全国连锁,杭州,下城区,适中
319071,京东到家-鲜丰水果,11782756,杭州鲜丰水果-文晖路店,全国连锁,杭州,下城区,适中
319071,京东到家-鲜丰水果,11719407,杭州鲜丰水果-碧桃巷店,全国连锁,杭州,下城区,适中
316609,百果园,11707552,百果园（万家星城店）,全国连锁,杭州,下城区,适中
315955,华东武林大药房,11696828,华东武林大药房朝晖分店,普通商家,杭州,下城区,适中
311911,浙江天天好大药房,11677939,天天好大药房（文晖店）,普通商家,杭州,下城区,适中
320406,京西菜市,11738159,京西菜市-复兴店,全国连锁,杭州,上城区,适中
326373,十足,11796969,十足便利店（天亿大厦店),本地连锁,杭州,西湖区,适中
318468,来伊份（全国）,11716244,来伊份(文二路三店),普通商家,杭州,西湖区,适中
318268,杭州海王星辰,11712149,海王星辰药房-竞舟店,普通商家,杭州,西湖区,适中
317964,人民百姓大药房,11709665,人民百姓大药房—万泽御城店,普通商家,常州,武进区,达达多
320023,八马茶业,11739062,八马茶业-常州山姆店,普通商家,常州,新北区,达达多
319071,京东到家-鲜丰水果,11774632,常州鲜丰水果-玉龙湾花园店,全国连锁,常州,新北区,达达多
316467,海王星辰健康药房,11700441,海王星辰-常州永宁店,普通商家,常州,天宁区,达达多
316467,海王星辰健康药房,11700465,海王星辰-常州勤德家园店,普通商家,常州,钟楼区,达达多
321716,VC宝水果店,11734088,VC宝-东河花园店,普通商家,无锡,梁溪区,达达多
71773,花千束,11703205,花千束鲜花馆-无锡店,普通商家,无锡,梁溪区,达达多
323945,元祖（全国）,11752282,元祖蛋糕（江阴中山店）,本地连锁,无锡,江阴,适中
330909,鲜家无锡分部,11812104,鲜家—钱桥集贸店,本地连锁,无锡,惠山区,商家多
328873,百佳惠瑞丰大药房,11802400,百佳惠大药房-德生堂店,普通商家,无锡,惠山区,商家多
316467,海王星辰健康药房,11737021,海王星辰-无锡柏庄店,普通商家,无锡,锡山区,商家多
327068,惠民超市,11772385,惠民超市,普通商家,无锡,新吴区,达达多
327665,听花,11781366,听花绿植-无锡店,普通商家,无锡,滨湖区,适中
316467,海王星辰健康药房,11775099,海王星辰-无锡桃园店,普通商家,无锡,滨湖区,适中
323945,元祖（全国）,11752330,元祖蛋糕（常青花园店）,本地连锁,武汉,东西湖区,商家多
71944,皇冠蛋糕,10046469,皇冠蛋糕-额头湾店,本地连锁,武汉,东西湖区,商家多
331460,天济大药房连锁有限公司,11813090,天济大药房-虎泉街店,普通商家,武汉,洪山区,商家多
322933,中联大药房,11743462,中联大药房（洪山广场分店）,普通商家,武汉,洪山区,商家多
318198,丽美鲜花经营部,11806897,丽美鲜花蛋糕太原店,普通商家,武汉,洪山区,商家多
71944,皇冠蛋糕,10035580,皇冠蛋糕-南湖广宏汇,本地连锁,武汉,洪山区,商家多
323945,元祖（全国）,11781450,元祖蛋糕（建二吾行里店）,本地连锁,武汉,青山区,适中
319901,五色蔬果,11789066,五色蔬果武汉-三兴农贸市场,全国连锁,武汉,青山区,适中
318419,良品铺子（全国）,11731707,良品武汉建二武商店,普通商家,武汉,青山区,适中
308329,天寿大药房,11739294,天寿大药房-建四店,普通商家,武汉,青山区,适中
74586,武汉好药师,11810004,好药师-太子水榭店,本地连锁,武汉,汉阳区,适中
74345,万鲜生,11817002,颂鲜生－四新店,本地连锁,武汉,汉阳区,适中
322933,中联大药房,11743421,中联大药房（简易新村）,普通商家,武汉,硚口区,适中
318198,丽美鲜花经营部,11808305,小花朵蛋糕（济南店）,普通商家,武汉,江汉区,适中
308757,爱诺鲜花蛋糕,11682814,爱诺鲜花蛋糕汉口火车店,普通商家,武汉,江汉区,适中
71820,Today今天便利,10026597,Today-宝利金三店,普通商家,武汉,江汉区,适中
318198,丽美鲜花经营部,11808301,小花朵蛋糕（西安二店）,普通商家,武汉,武昌区,适中
316609,百果园,11805192,百果园-江汉二路店,全国连锁,武汉,江岸区,适中
316609,百果园,11794420,百果园-温馨苑店,全国连锁,武汉,江岸区,适中
314399,谦恭白酒经营部,11762329,天施食材-恩施特产江大路店,普通商家,武汉,江岸区,适中
300920,也酒,11734397,也买酒新荣店,普通商家,武汉,江岸区,适中
329405,麦诺西点工坊,11802040,麦诺西点纸坊店,普通商家,武汉,江夏区,商家多
327419,武汉全时便利店,11784277,全时便利店（香槟国际店）,全国连锁,武汉,江夏区,商家多
328048,江苏海王星辰,11787151,海王星辰-苏州山湖店,普通商家,苏州,吴中区,适中
328048,江苏海王星辰,11787139,海王星辰-苏州水香街店,普通商家,苏州,吴中区,适中
320392,淘菜园,11742672,淘菜园-苏州红庄旗舰店,本地连锁,苏州,吴中区,适中
319080,妙生鲜,11736586,妙生鲜-叠翠峰店,本地连锁,苏州,吴中区,适中
328873,百佳惠瑞丰大药房,11800483,百佳惠大药房-淀兴店,普通商家,苏州,昆山,达达多
319071,京东到家-鲜丰水果,11772288,苏州鲜丰水果-江南明珠苑店,全国连锁,苏州,昆山,达达多
328048,江苏海王星辰,11787232,海王星辰-苏州双湖广场店,普通商家,苏州,工业园区,适中
320811,农鲜生,11740847,农鲜生-咱家有菜 ,本地连锁,苏州,工业园区,适中
319071,京东到家-鲜丰水果,11719706,苏州鲜丰水果-双湖广场店,全国连锁,苏州,工业园区,适中
316467,海王星辰健康药房,11699532,海王星辰-斜塘店,普通商家,苏州,工业园区,适中
329840,屈臣氏,11802615,屈臣氏-SZ常熟捞品城店,本地连锁,苏州,常熟,达达多
318468,来伊份（全国）,11716284,来伊份-顾家百货双龙大道店,普通商家,南京,江宁区,达达多
329840,屈臣氏,11802755,屈臣氏-NJ建邺万达店,本地连锁,南京,建邺区,适中
311199,干货超市,11675025,农家干货杂粮批发店,普通商家,南京,建邺区,适中
81372,沃尔玛,11666684,沃尔玛-河西万达广场店,全国连锁,南京,建邺区,适中
74404,一鸣真鲜奶吧,10055598,一鸣真鲜奶吧-元通站奶吧,本地连锁,南京,建邺区,适中
73062,南京益丰,10042193,益丰-花园路,全国连锁,南京,玄武区,达达多
72875,全国鼎卉鲜花,10048126,鼎卉鲜花-南京店,普通商家,南京,玄武区,达达多
323945,元祖（全国）,11752290,元祖蛋糕（月牙湖店）,本地连锁,南京,秦淮区,适中
304477,永辉超市（绿标店）,11715547,永辉超市-茂业天地店,全国连锁,南京,秦淮区,适中
329124,南京永仕刚商业管理有限公司,11796809,永新生鲜,普通商家,南京,鼓楼区,适中
72955,常青藤,10044903,常青藤进口食品-宁海路店,普通商家,南京,鼓楼区,适中
328048,江苏海王星辰,11787108,海王星辰-南京天润城店,普通商家,南京,浦口区,适中
310083,零食工坊,11674178,零食工坊-大桥北路店,普通商家,南京,浦口区,适中
76362,南京好药师,11810263,好药师-恒玖信西水湾店,普通商家,南京,浦口区,适中
328048,江苏海王星辰,11787124,海王星辰-南京宁南店,普通商家,南京,雨花台区,适中
324107,华润苏果标超,11764345,南京苏果翠岛花城生活超市,全国连锁,南京,雨花台区,适中
323523,奇冠药店,11791194,奇冠药店-雨花西路店,普通商家,南京,雨花台区,适中
292750,好又多,11641218,好又多超市-银贡山庄店,普通商家,南京,栖霞区,适中
75109,加西亚,10060817,阳光菜园-十字街店,本地连锁,南京,栖霞区,适中
319071,京东到家-鲜丰水果,11719613,合肥鲜丰水果-站西路店,全国连锁,合肥,新站综合开发试验区,适中
316649,一米蛋糕,11807375,伊米蛋糕(双墩店),普通商家,合肥,长丰县,商家多
329840,屈臣氏,11802873,屈臣氏水明月(地下商城店),本地连锁,合肥,庐阳区,适中
329645,合肥景天大药房,11800629,景天大药房(灵芝堂店),普通商家,合肥,庐阳区,适中
321880,国胜大药房,11784145,国胜大药房-亳州路店,普通商家,合肥,庐阳区,适中
321880,国胜大药房,11734958,国胜大药房-濉溪路店,普通商家,合肥,庐阳区,适中
314940,菜公社,11768852,菜公社-双岗菜市场店,普通商家,合肥,庐阳区,适中
306194,永辉超市（合肥）,11662149,永辉超市--四里河店,普通商家,合肥,庐阳区,适中
80708,生鲜传奇,11028071,生鲜传奇-东海星城店,本地连锁,合肥,经开区,适中
324107,华润苏果标超,11768201,合肥苏果生活超市澜溪镇店,全国连锁,合肥,蜀山区,适中
321880,国胜大药房,11734914,国胜大药房-华府骏苑店,普通商家,合肥,蜀山区,适中
319479,光大药房,11720126,光大药房-长青店,普通商家,合肥,蜀山区,适中
80836,合肥国大,11028115,安徽国大药房新华学府店,普通商家,合肥,蜀山区,适中
72875,全国鼎卉鲜花,11006753,鼎卉鲜花-合肥店,普通商家,合肥,蜀山区,适中
